x_pos y_pos RA DEC amp e_amp VLSR e_VLSR vel_disp e_vel_disp int_tot e_int_tot rms pvalue aicc rchi2 ncomps ncomp_wmedian ncomp_jumps flag_blended flag_neg_res_peak flag_broad flag_centroid
2 1 nan nan 0.1273 0.0216 -45.5478 0.1244 0.6346 0.1244 0.2024 0.0808 0.0409 0.0046 -1249.2802 0.4846 5 3 4 0 0 0 0
2 1 nan nan 0.1251 0.0202 14.5095 0.1355 0.7273 0.1355 0.2280 0.0861 0.0409 0.0046 -1249.2802 0.4846 5 3 4 0 0 0 0
2 1 nan nan 0.1188 0.0162 28.2187 0.1778 1.1300 0.1778 0.3365 0.1060 0.0409 0.0046 -1249.2802 0.4846 5 3 4 0 0 0 0
2 1 nan nan 0.1722 0.0176 92.0289 0.1129 0.9562 0.1129 0.4127 0.0959 0.0409 0.0046 -1249.2802 0.4846 5 3 4 0 0 0 0
0 2 1.0000 2.2362 0.0516 0.0065 164.1488 0.0946 0.6476 0.0946 0.0837 0.0244 0.0109 0.0004 -1558.7238 0.6440 4 4 2 0 0 0 0
0 2 1.0000 2.2362 0.0405 0.0060 131.3342 0.1319 0.7767 0.1319 0.0788 0.0269 0.0109 0.0004 -1558.7238 0.6440 4 4 2 0 0 0 0
0 2 1.0000 2.2362 0.0283 0.0021 -4.8789 0.5257 6.0164 0.5268 0.4264 0.0724 0.0109 0.0004 -1558.7238 0.6440 4 4 2 0 0 1 0
0 2 1.0000 2.2362 0.0361 0.0055 14.4000 0.1613 0.9248 0.1614 0.0838 0.0295 0.0109 0.0004 -1558.7238 0.6440 4 4 2 0 0 0 0
1 2 2.0007 1.9999 0.1415 0.0066 7.8615 0.1162 2.1566 0.1167 0.7651 0.0790 0.0187 0.0000 -2962.5142 0.6760 8 4 8 0 0 0 0
1 2 2.0007 1.9999 0.1167 0.0090 -0.6988 0.1033 1.1567 0.1035 0.3382 0.0588 0.0187 0.0000 -2962.5142 0.6760 8 4 8 0 0 0 0
1 2 2.0007 1.9999 0.0721 0.0099 -131.4956 0.1519 0.9575 0.1519 0.1730 0.0550 0.0187 0.0000 -2962.5142 0.6760 8 4 8 0 0 0 0
1 2 2.0007 1.9999 0.0727 0.0108 -97.9721 0.1384 0.8086 0.1384 0.1474 0.0508 0.0187 0.0000 -2962.5142 0.6760 8 4 8 0 0 0 0
1 2 2.0007 1.9999 0.0711 0.0102 -34.2451 0.1511 0.9066 0.1519 0.1615 0.0541 0.0187 0.0000 -2962.5142 0.6760 8 4 8 0 0 0 0
1 2 2.0007 1.9999 0.0446 0.0066 -27.0766 0.3722 2.1830 0.3786 0.2441 0.0847 0.0187 0.0000 -2962.5142 0.6760 8 4 8 0 0 0 0
1 2 2.0007 1.9999 0.0605 0.0099 -16.9929 0.1804 0.9532 0.1804 0.1446 0.0556 0.0187 0.0000 -2962.5142 0.6760 8 4 8 0 0 0 0
1 2 2.0007 1.9999 0.0582 0.0098 72.7129 0.1895 0.9715 0.1895 0.1417 0.0563 0.0187 0.0000 -2962.5142 0.6760 8 4 8 0 0 0 0
2 2 3.0007 0.9990 0.0860 0.0088 -4.4413 0.0766 0.9567 0.0938 0.2062 0.0433 0.0097 0.0029 -983.5334 0.5111 3 5 1 0 0 0 0
2 2 3.0007 0.9990 0.0291 0.0053 5.8204 0.8351 2.0970 0.5711 0.1531 0.0774 0.0097 0.0029 -983.5334 0.5111 3 5 1 0 0 0 0
2 2 3.0007 0.9990 0.0939 0.0032 -0.1167 0.2049 2.3548 0.3809 0.5545 0.1115 0.0097 0.0029 -983.5334 0.5111 3 5 1 0 0 0 0
0 3 1.0000 2.6459 0.2191 0.0187 2.7357 0.0959 0.8744 0.1006 0.4802 0.1010 0.0402 0.0000 -759.5108 0.4779 4 4 2 0 0 0 0
0 3 1.0000 2.6459 0.2273 0.0173 -0.7643 0.1002 1.0498 0.1087 0.5981 0.1121 0.0402 0.0000 -759.5108 0.4779 4 4 2 0 0 0 0
0 3 1.0000 2.6459 0.1502 0.0166 -117.3025 0.1389 1.0865 0.1389 0.4092 0.1034 0.0402 0.0000 -759.5108 0.4779 4 4 2 0 0 0 0
0 3 1.0000 2.6459 0.1293 0.0194 40.4799 0.1383 0.7981 0.1383 0.2587 0.0904 0.0402 0.0000 -759.5108 0.4779 4 4 2 0 0 0 0
1 3 2.0010 2.4494 0.4629 0.0130 -2.2489 0.0744 2.2911 0.0745 2.6587 0.1636 0.0449 0.0001 -1422.0223 1.1037 4 5 3 0 0 0 0
1 3 2.0010 2.4494 0.2980 0.0142 9.3657 0.1058 1.9204 0.1059 1.4346 0.1513 0.0449 0.0001 -1422.0223 1.1037 4 5 3 0 0 0 0
1 3 2.0010 2.4494 0.2302 0.0199 -133.6671 0.0976 0.9755 0.0976 0.5628 0.1100 0.0449 0.0001 -1422.0223 1.1037 4 5 3 0 0 0 0
1 3 2.0010 2.4494 0.1345 0.0161 -67.0965 0.2069 1.4967 0.2069 0.5045 0.1385 0.0449 0.0001 -1422.0223 1.1037 4 5 3 0 0 0 0
2 3 3.0013 1.7311 0.0948 0.0083 31.6070 0.1785 1.7688 0.1785 0.4201 0.0828 0.0258 0.0002 -1553.3329 0.4600 5 7 2 0 0 0 0
2 3 3.0013 1.7311 0.0954 0.0109 -0.8435 0.1408 1.0556 0.1451 0.2523 0.0676 0.0258 0.0002 -1553.3329 0.4600 5 7 2 0 0 0 0
2 3 3.0013 1.7311 0.0693 0.0093 17.5919 0.6005 2.4844 0.4851 0.4313 0.1535 0.0258 0.0002 -1553.3329 0.4600 5 7 2 0 0 0 0
2 3 3.0013 1.7311 0.0662 0.0147 2.9694 0.1713 0.7186 0.1986 0.1192 0.0668 0.0258 0.0002 -1553.3329 0.4600 5 7 2 0 0 0 0
2 3 3.0013 1.7311 0.0637 0.0066 9.3821 0.7201 3.4196 0.9875 0.5463 0.2308 0.0258 0.0002 -1553.3329 0.4600 5 7 2 0 0 0 0
0 4 1.0000 3.0003 0.0767 0.0103 57.8712 0.1458 0.9408 0.1458 0.1808 0.0560 0.0235 0.0000 -1307.6815 0.4684 4 4 2 0 0 0 0
0 4 1.0000 3.0003 0.0897 0.0112 89.2822 0.1140 0.7880 0.1140 0.1772 0.0510 0.0235 0.0000 -1307.6815 0.4684 4 4 2 0 0 0 0
0 4 1.0000 3.0003 0.1225 0.0414 -3.0175 0.3385 1.9243 0.3279 0.5910 0.3345 0.0235 0.0000 -1307.6815 0.4684 4 4 2 0 0 0 0
0 4 1.0000 3.0003 0.0722 0.0142 1.8002 1.8680 3.3042 1.1270 0.5978 0.3611 0.0235 0.0000 -1307.6815 0.4684 4 4 2 0 0 0 0
1 4 2.0013 2.8284 0.8645 0.0256 0.8910 0.0332 0.9891 0.0349 2.1433 0.1413 0.0555 0.0000 -3967.3159 0.9194 17 4 7 0 0 0 0
1 4 2.0013 2.8284 0.3336 0.0316 -133.6697 0.0681 0.6226 0.0681 0.5207 0.1117 0.0555 0.0000 -3967.3159 0.9194 17 4 7 0 0 0 0
1 4 2.0013 2.8284 0.2461 0.0333 168.0515 0.0878 0.5626 0.0878 0.3470 0.1084 0.0555 0.0000 -3967.3159 0.9194 17 4 7 0 0 0 0
1 4 2.0013 2.8284 0.2205 0.0286 -27.0558 0.1141 0.7635 0.1153 0.4220 0.1268 0.0555 0.0000 -3967.3159 0.9194 17 4 7 0 0 0 0
1 4 2.0013 2.8284 0.2412 0.0198 -52.2006 0.1506 1.5900 0.1508 0.9613 0.1775 0.0555 0.0000 -3967.3159 0.9194 17 4 7 0 0 0 0
1 4 2.0013 2.8284 0.2309 0.0268 -19.1775 0.1174 0.8860 0.1212 0.5129 0.1378 0.0555 0.0000 -3967.3159 0.9194 17 4 7 0 0 0 0
1 4 2.0013 2.8284 0.2355 0.0292 35.4001 0.1063 0.7552 0.1117 0.4458 0.1295 0.0555 0.0000 -3967.3159 0.9194 17 4 7 0 0 0 0
1 4 2.0013 2.8284 0.1201 0.0138 47.5495 0.4602 3.5253 0.4903 1.0612 0.2865 0.0555 0.0000 -3967.3159 0.9194 17 4 7 0 0 0 0
1 4 2.0013 2.8284 0.1675 0.0196 72.5851 0.2187 1.6168 0.2187 0.6787 0.1820 0.0555 0.0000 -3967.3159 0.9194 17 4 7 0 0 0 0
1 4 2.0013 2.8284 0.1736 0.0256 85.9678 0.1614 0.9463 0.1614 0.4117 0.1414 0.0555 0.0000 -3967.3159 0.9194 17 4 7 0 0 0 0
1 4 2.0013 2.8284 0.2150 0.0365 96.0070 0.0915 0.4665 0.0915 0.2514 0.1004 0.0555 0.0000 -3967.3159 0.9194 17 4 7 0 0 0 0
1 4 2.0013 2.8284 0.1784 0.0219 108.7154 0.1839 1.2985 0.1839 0.5808 0.1636 0.0555 0.0000 -3967.3159 0.9194 17 4 7 0 0 0 0
1 4 2.0013 2.8284 0.1916 0.0315 153.2089 0.1188 0.6250 0.1188 0.3002 0.1159 0.0555 0.0000 -3967.3159 0.9194 17 4 7 0 0 0 0
1 4 2.0013 2.8284 0.1556 0.0187 161.1349 0.2467 1.7762 0.2469 0.6927 0.1912 0.0555 0.0000 -3967.3159 0.9194 17 4 7 0 0 0 0
1 4 2.0013 2.8284 0.2395 0.0251 -45.1383 0.1193 0.9842 0.1194 0.5910 0.1413 0.0555 0.0000 -3967.3159 0.9194 17 4 7 0 0 0 0
1 4 2.0013 2.8284 0.1821 0.0376 7.1909 0.1061 0.4499 0.1092 0.2054 0.1025 0.0555 0.0000 -3967.3159 0.9194 17 4 7 0 0 0 0
1 4 2.0013 2.8284 0.1096 0.0073 11.5858 1.3378 16.9198 1.5030 4.6484 0.7496 0.0555 0.0000 -3967.3159 0.9194 17 4 7 0 0 1 0
2 4 3.0019 2.2352 0.0557 0.0074 -8.6744 0.3139 2.0347 0.3287 0.2842 0.0897 0.0201 0.0000 -2037.0687 0.6715 7 5 3 0 0 0 0
2 4 3.0019 2.2352 0.0953 0.0100 -2.1686 0.1360 1.0939 0.1381 0.2612 0.0638 0.0201 0.0000 -2037.0687 0.6715 7 5 3 0 0 0 0
2 4 3.0019 2.2352 0.0692 0.0096 22.8870 0.1889 1.1821 0.1889 0.2052 0.0657 0.0201 0.0000 -2037.0687 0.6715 7 5 3 0 0 0 0
2 4 3.0019 2.2352 0.0751 0.0103 35.1611 0.1626 1.0302 0.1626 0.1939 0.0613 0.0201 0.0000 -2037.0687 0.6715 7 5 3 0 0 0 0
2 4 3.0019 2.2352 0.0571 0.0074 44.6682 0.2976 1.9958 0.2977 0.2857 0.0850 0.0201 0.0000 -2037.0687 0.6715 7 5 3 0 0 0 0
2 4 3.0019 2.2352 0.0803 0.0140 54.1223 0.1111 0.5500 0.1111 0.1107 0.0456 0.0201 0.0000 -2037.0687 0.6715 7 5 3 0 0 0 0
2 4 3.0019 2.2352 0.0749 0.0133 166.9325 0.1261 0.6160 0.1261 0.1156 0.0484 0.0201 0.0000 -2037.0687 0.6715 7 5 3 0 0 0 0
