x_pos y_pos RA DEC amp e_amp VLSR e_VLSR vel_disp e_vel_disp int_tot e_int_tot rms pvalue aicc rchi2 ncomps ncomp_wmedian ncomp_jumps flag_blended flag_neg_res_peak flag_broad flag_centroid
0 0 1.0000 1.0000 0.7154 0.0353 -4.6539 0.1057 1.6996 0.1289 3.0477 0.3929 0.0799 0.0027 -1975.5819 1.5009 11 4 5 0 0 0 0
1 0 nan nan 1.3040 0.0133 0.2767 0.0216 1.8319 0.0216 5.9879 0.1325 0.1677 0.0000 -1446.1587 0.1879 2 6 6 0 0 0 0
1 0 nan nan 0.7536 0.0126 -11.6016 0.0395 2.0479 0.0395 3.8687 0.1405 0.1677 0.0000 -1446.1587 0.1879 2 6 6 0 0 0 0
2 0 nan nan 1.2359 0.0505 4.1065 0.1578 1.4706 0.1292 4.5556 0.6030 0.1029 0.0006 -881.2018 1.4812 6 4 4 0 0 0 0
2 0 nan nan 1.7156 0.0930 0.5802 0.0957 1.2407 0.0920 5.3354 0.7066 0.1029 0.0006 -881.2018 1.4812 6 4 4 0 0 0 0
2 0 nan nan 0.9120 0.0316 -6.8324 0.2741 4.3012 0.5487 9.8326 1.6379 0.1029 0.0006 -881.2018 1.4812 6 4 4 0 0 0 0
2 0 nan nan 0.4676 0.0351 12.9611 0.1925 2.2198 0.1960 2.6017 0.4422 0.1029 0.0006 -881.2018 1.4812 6 4 4 0 0 0 0
2 0 nan nan 0.4542 0.0334 -22.0107 0.3319 2.5606 0.3392 2.9153 0.6286 0.1029 0.0006 -881.2018 1.4812 6 4 4 0 0 0 0
2 0 nan nan 0.4343 0.0793 -14.9952 0.3531 2.0280 0.4426 2.2079 0.9728 0.1029 0.0006 -881.2018 1.4812 6 4 4 0 0 0 0
0 1 1.0000 1.7321 0.6547 0.0876 -55.7615 0.1807 1.1706 0.1808 1.9211 0.5934 0.2009 0.0608 -1122.7417 0.9304 5 4 4 0 0 0 0
0 1 1.0000 1.7321 0.4483 0.0248 -10.5171 0.9390 14.6730 0.9541 16.4874 2.0452 0.2009 0.0608 -1122.7417 0.9304 5 4 4 0 0 1 0
0 1 1.0000 1.7321 0.8738 0.1057 23.5710 0.1125 0.8073 0.1134 1.7683 0.4922 0.2009 0.0608 -1122.7417 0.9304 5 4 4 0 0 0 0
0 1 1.0000 1.7321 0.8169 0.0717 41.2550 0.1776 1.7537 0.1786 3.5911 0.7129 0.2009 0.0608 -1122.7417 0.9304 5 4 4 0 0 0 0
0 1 1.0000 1.7321 1.3126 0.0933 48.2605 0.0849 1.0333 0.0852 3.3998 0.5418 0.2009 0.0608 -1122.7417 0.9304 5 4 4 0 0 0 0
1 1 2.0004 1.4141 0.6786 0.0876 -114.7421 0.2519 1.6910 0.2540 2.8766 0.8594 0.2249 0.0000 -1027.6698 1.3445 4 5 3 0 0 0 0
1 1 2.0004 1.4141 0.7787 0.0872 -53.4866 0.2208 1.6989 0.2215 3.3161 0.8522 0.2249 0.0000 -1027.6698 1.3445 4 5 3 0 0 0 0
1 1 2.0004 1.4141 0.7182 0.0496 -36.6595 0.4319 5.3117 0.4437 9.5628 1.5137 0.2249 0.0000 -1027.6698 1.3445 4 5 3 0 0 0 0
1 1 2.0004 1.4141 0.8770 0.0367 -4.5246 0.4753 9.7917 0.4942 21.5248 2.0334 0.2249 0.0000 -1027.6698 1.3445 4 5 3 0 0 1 0
2 1 nan nan 0.9079 0.0690 -7.1734 0.1671 1.0813 0.2124 2.4607 0.7069 0.1525 0.0001 -1535.3041 1.0440 10 4 7 0 0 0 0
2 1 nan nan 1.5254 0.0900 -17.9557 0.0429 0.6554 0.0473 2.5058 0.3391 0.1525 0.0001 -1535.3041 1.0440 10 4 7 0 0 0 0
2 1 nan nan 1.4488 0.0783 7.2604 0.0545 0.8446 0.0569 3.0674 0.3834 0.1525 0.0001 -1535.3041 1.0440 10 4 7 0 0 0 0
2 1 nan nan 0.3578 0.0319 -64.4703 0.4868 4.7214 0.4868 4.2345 0.8537 0.1525 0.0001 -1535.3041 1.0440 10 4 7 0 0 0 0
2 1 nan nan 0.8104 0.0676 -38.6672 0.1017 1.0539 0.1018 2.1410 0.4026 0.1525 0.0001 -1535.3041 1.0440 10 4 7 0 0 0 0
2 1 nan nan 0.5514 0.0358 -25.0414 0.3261 3.9945 0.3592 5.5207 0.8871 0.1525 0.0001 -1535.3041 1.0440 10 4 7 0 0 0 0
2 1 nan nan 1.7578 0.0872 -4.0952 0.0866 1.0139 0.0956 4.4673 0.6639 0.1525 0.0001 -1535.3041 1.0440 10 4 7 0 0 0 0
2 1 nan nan 0.6851 0.0511 15.2105 0.1589 1.8451 0.1590 3.1686 0.5298 0.1525 0.0001 -1535.3041 1.0440 10 4 7 0 0 0 0
2 1 nan nan 0.8792 0.0584 -11.3456 0.1574 1.5045 0.1691 3.3158 0.6176 0.1525 0.0001 -1535.3041 1.0440 10 4 7 0 0 0 0
2 1 nan nan 1.8139 0.0480 1.1735 0.0984 2.6008 0.1361 11.8255 0.9484 0.1525 0.0001 -1535.3041 1.0440 10 4 7 0 0 0 0
0 2 1.0000 2.2362 1.4092 0.0376 2.9566 0.0802 1.5799 0.0819 5.5810 0.4460 0.1047 0.0000 -631.6463 0.5687 5 4 2 0 0 0 0
0 2 1.0000 2.2362 1.0538 0.0763 0.0331 0.0526 0.6635 0.0592 1.7527 0.2947 0.1047 0.0000 -631.6463 0.5687 5 4 2 0 0 0 0
0 2 1.0000 2.2362 0.7645 0.0443 -9.4169 0.0809 1.0562 0.0829 2.0240 0.2854 0.1047 0.0000 -631.6463 0.5687 5 4 2 0 0 0 0
0 2 1.0000 2.2362 0.6690 0.0433 -3.3947 0.0893 1.1545 0.0972 1.9360 0.2989 0.1047 0.0000 -631.6463 0.5687 5 4 2 0 0 0 0
0 2 1.0000 2.2362 0.7672 0.0374 -14.0370 0.0961 1.5586 0.1057 2.9974 0.3594 0.1047 0.0000 -631.6463 0.5687 5 4 2 0 0 0 0
1 2 2.0007 1.9999 0.9774 0.0867 -36.2531 0.1815 1.7707 0.1820 4.3381 0.8703 0.2774 0.0237 -638.4125 0.9958 2 5 6 0 0 0 0
1 2 2.0007 1.9999 1.0079 0.0344 -4.0883 0.4438 11.2559 0.4478 28.4372 2.1418 0.2774 0.0237 -638.4125 0.9958 2 5 6 0 0 1 0
2 2 3.0007 0.9990 0.6616 0.0826 -115.0911 0.0924 0.6413 0.0924 1.0636 0.3052 0.1314 0.0000 -2135.7979 0.8563 17 4 5 0 0 0 0
2 2 3.0007 0.9990 0.2936 0.0465 -100.2914 0.3697 2.0201 0.3697 1.4868 0.5509 0.1314 0.0000 -2135.7979 0.8563 17 4 5 0 0 0 0
2 2 3.0007 0.9990 0.8633 0.0774 -84.1154 0.0756 0.7296 0.0756 1.5788 0.3198 0.1314 0.0000 -2135.7979 0.8563 17 4 5 0 0 0 0
2 2 3.0007 0.9990 0.5177 0.0763 -60.5605 0.1279 0.7509 0.1279 0.9743 0.3340 0.1314 0.0000 -2135.7979 0.8563 17 4 5 0 0 0 0
2 2 3.0007 0.9990 0.6440 0.0842 -51.6537 0.0932 0.6176 0.0932 0.9970 0.3004 0.1314 0.0000 -2135.7979 0.8563 17 4 5 0 0 0 0
2 2 3.0007 0.9990 0.7146 0.0527 -41.6011 0.1341 1.5738 0.1343 2.8190 0.4663 0.1314 0.0000 -2135.7979 0.8563 17 4 5 0 0 0 0
2 2 3.0007 0.9990 0.6921 0.0696 63.6588 0.1049 0.9043 0.1049 1.5690 0.3580 0.1314 0.0000 -2135.7979 0.8563 17 4 5 0 0 0 0
2 2 3.0007 0.9990 0.8272 0.0705 11.6592 0.0912 0.9352 0.0969 1.9392 0.3832 0.1314 0.0000 -2135.7979 0.8563 17 4 5 0 0 0 0
2 2 3.0007 0.9990 0.5102 0.0497 -32.3245 0.2217 1.8159 0.2256 2.3224 0.5427 0.1314 0.0000 -2135.7979 0.8563 17 4 5 0 0 0 0
2 2 3.0007 0.9990 0.9095 0.0984 4.7499 0.0715 0.6581 0.0842 1.5004 0.3750 0.1314 0.0000 -2135.7979 0.8563 17 4 5 0 0 0 0
2 2 3.0007 0.9990 0.9681 0.0963 -14.3187 0.1041 1.2517 0.1431 3.0373 0.6837 0.1314 0.0000 -2135.7979 0.8563 17 4 5 0 0 0 0
2 2 3.0007 0.9990 0.5335 0.0739 22.0718 0.1282 0.8014 0.1282 1.0718 0.3436 0.1314 0.0000 -2135.7979 0.8563 17 4 5 0 0 0 0
2 2 3.0007 0.9990 0.6368 0.1062 2.1957 0.0959 0.5875 0.1176 0.9376 0.3754 0.1314 0.0000 -2135.7979 0.8563 17 4 5 1 0 0 0
2 2 3.0007 0.9990 0.9385 0.0672 1.3698 0.3113 4.6349 0.3516 10.9029 1.6668 0.1314 0.0000 -2135.7979 0.8563 17 4 5 1 0 0 0
2 2 3.0007 0.9990 0.6650 0.0684 -9.5378 0.1579 1.3614 0.1806 2.2693 0.5652 0.1314 0.0000 -2135.7979 0.8563 17 4 5 0 0 0 0
2 2 3.0007 0.9990 0.3828 0.0350 -20.6875 0.8117 4.3392 0.9673 4.1633 1.3937 0.1314 0.0000 -2135.7979 0.8563 17 4 5 0 0 0 0
2 2 3.0007 0.9990 0.7632 0.1043 -5.6717 0.0705 0.4676 0.0789 0.8945 0.2937 0.1314 0.0000 -2135.7979 0.8563 17 4 5 0 0 0 0
